IMG_20230605_153415.jpg,4.024569444444444,9.698747222222222
IMG_20230605_153419.jpg,4.024569444444444,9.698747222222222
IMG_20230605_153424.jpg,4.024569444444444,9.698747222222222
IMG_20230605_153439.jpg,4.024563888888888,9.698788888888888
IMG_20230605_153444.jpg,4.024563888888888,9.698788888888888
IMG_20230606_131013.jpg,4.024577777777778,9.698766666666668
IMG_20230606_131022.jpg,4.024577777777778,9.698766666666668
IMG_20230606_131042.jpg,4.024555555555556,9.698833333333333
IMG_20230606_131153.jpg,4.024558333333333,9.698841666666667
IMG_20230606_131204.jpg,4.026205555555555,9.699405555555556
IMG_20230606_131252.jpg,4.024572222222222,9.698727777777778
IMG_20230606_131310.jpg,4.024572222222222,9.698727777777778
IMG_20230606_135551.jpg,4.024219444444444,9.699297222222222
IMG_20230606_135556.jpg,4.024219444444444,9.699297222222222
IMG_20230606_135637.jpg,4.026205555555555,9.699405555555556
IMG_20230606_135642.jpg,4.024408333333334,9.699022222222222
IMG_20230606_135907.jpg,4.026205555555555,9.699405555555556
IMG_20230606_135917.jpg,4.026205555555555,9.699405555555556
IMG_20230606_140226.jpg,4.026205555555555,9.699405555555556
IMG_20230606_140248.jpg,4.024461111111111,9.700433333333333
IMG_20230606_140250.jpg,4.024461111111111,9.700433333333333
IMG_20230606_140311.jpg,4.024586111111111,9.700363888888889
IMG_20230606_141547.jpg,4.025580555555556,9.701066666666666
IMG_20230606_141609.jpg,4.0256083333333335,9.701080555555555
IMG_20230606_141644.jpg,4.02565,9.701108333333332
IMG_20230606_141647.jpg,4.02565,9.701108333333332
IMG_20230606_141750.jpg,4.026233333333333,9.70126111111111
IMG_20230606_141907.jpg,4.026488888888889,9.700680555555556
IMG_20230606_141952.jpg,4.026630555555555,9.700516666666665
IMG_20230606_142134.jpg,4.024252777777778,9.698936111111111
IMG_20230606_142347.jpg,4.024947222222222,9.69946388888889
IMG_20230606_142419.jpg,4.024875,9.699397222222222
IMG_20230606_142439.jpg,4.024933333333333,9.699525
IMG_20230606_142453.jpg,4.024933333333333,9.699525
IMG_20230606_142649.jpg,4.024475,9.69895
IMG_20230606_142654.jpg,4.024522222222222,9.698891666666666
